state,quarter,year,qtr_num,admin_period,ca_count,cb_count,rc_count,ulp_total,rc_certified,rc_cert_rate,ca_employees,rc_employees,ca_median_duration,rc_median_duration,ca_multi_allege_pct,n_retaliation,n_coercion,n_coercive_rules,n_bargaining,n_discrimination,n_surveillance,ca_count_lag1,ulp_total_lag1,n_retaliation_lag1,ca_count_lag2,ulp_total_lag2,n_retaliation_lag2,ca_count_lag4,ulp_total_lag4,n_retaliation_lag4,ca_yoy,rc_yoy
NV,2019Q3,2019,3,2_Employer-Favorable,110,23,24,133,13,0.5416666666666666,850.0,25.0,230.5,33.0,0.990909090909091,91,14,1,57,41,8,77.0,100.0,68.0,107.0,137.0,83.0,125.0,138.0,118.0,-12.0,380.0
NV,2019Q4,2019,4,2_Employer-Favorable,156,29,12,185,7,0.6363636363636364,900.0,27.0,182.0,29.0,1.0,134,19,8,83,65,8,110.0,133.0,91.0,77.0,100.0,68.0,104.0,128.0,84.0,50.0,33.33333333333333
NV,2020Q1,2020,1,2_Employer-Favorable,89,27,8,116,1,0.125,900.0,29.5,108.5,17.5,0.9775280898876404,72,23,5,37,39,7,156.0,185.0,134.0,110.0,133.0,91.0,107.0,137.0,83.0,-16.82242990654206,-19.999999999999996
NV,2020Q2,2020,2,2_Employer-Favorable,71,5,6,76,3,0.5,300.0,30.5,91.5,78.0,0.9859154929577465,48,11,5,45,15,5,89.0,116.0,72.0,156.0,185.0,134.0,77.0,100.0,68.0,-7.792207792207795,-53.84615384615385
NV,2020Q3,2020,3,2_Employer-Favorable,99,35,4,134,1,0.25,500.0,34.5,145.5,99.0,0.9797979797979798,84,20,8,61,29,12,71.0,76.0,48.0,89.0,116.0,72.0,110.0,133.0,91.0,-9.999999999999998,-83.33333333333334
NV,2020Q4,2020,4,2_Employer-Favorable,62,13,2,75,0,0.0,500.0,102.5,79.5,150.5,1.0,53,6,4,33,18,4,99.0,134.0,84.0,71.0,76.0,48.0,156.0,185.0,134.0,-60.25641025641026,-83.33333333333334
NV,2021Q1,2021,1,3_Labor_Restoration,62,14,3,76,1,0.3333333333333333,100.0,9.0,226.0,70.0,0.9838709677419355,40,12,6,25,31,8,62.0,75.0,53.0,99.0,134.0,84.0,89.0,116.0,72.0,-30.33707865168539,-62.5
NV,2021Q2,2021,2,3_Labor_Restoration,101,16,8,117,4,0.5,100.0,25.5,101.0,69.0,0.9702970297029703,62,13,3,55,31,6,62.0,76.0,40.0,62.0,75.0,53.0,71.0,76.0,48.0,42.253521126760575,33.33333333333333
NV,2021Q3,2021,3,3_Labor_Restoration,91,31,0,122,0,,200.0,,168.0,,0.9560439560439561,71,17,17,40,37,5,101.0,117.0,62.0,62.0,76.0,40.0,99.0,134.0,84.0,-8.080808080808078,-100.0
NV,2021Q4,2021,4,3_Labor_Restoration,73,14,2,87,1,0.5,100.0,36.0,141.0,55.0,0.9726027397260274,59,7,10,40,23,9,91.0,122.0,71.0,101.0,117.0,62.0,62.0,75.0,53.0,17.741935483870975,0.0
NV,2022Q1,2022,1,3_Labor_Restoration,88,27,8,115,4,0.5714285714285714,100.0,49.0,390.0,62.0,0.9886363636363636,82,9,9,44,31,10,73.0,87.0,59.0,91.0,122.0,71.0,62.0,76.0,40.0,41.93548387096775,166.66666666666666
NV,2022Q2,2022,2,3_Labor_Restoration,94,21,7,115,4,0.6666666666666666,100.0,15.0,126.0,45.5,1.0,90,19,12,25,31,9,88.0,115.0,82.0,73.0,87.0,59.0,101.0,117.0,62.0,-6.930693069306926,-12.5
NV,2022Q3,2022,3,3_Labor_Restoration,104,14,6,118,1,0.2,200.0,18.0,617.0,51.0,1.0,102,16,13,47,40,4,94.0,115.0,90.0,88.0,115.0,82.0,91.0,122.0,71.0,14.28571428571428,inf
NV,2022Q4,2022,4,3_Labor_Restoration,61,23,5,84,4,0.8,105.0,26.0,216.5,42.0,0.9508196721311475,50,5,7,16,17,2,104.0,118.0,102.0,94.0,115.0,90.0,73.0,87.0,59.0,-16.43835616438356,150.0
NV,2023Q1,2023,1,3_Labor_Restoration,105,14,10,119,7,0.7,125.0,56.0,450.0,57.5,0.9619047619047619,96,7,14,32,39,12,61.0,84.0,50.0,104.0,118.0,102.0,88.0,115.0,82.0,19.318181818181813,25.0
NV,2023Q2,2023,2,3_Labor_Restoration,88,29,14,117,9,0.6428571428571429,175.0,23.0,654.0,81.5,0.9772727272727273,76,4,7,24,37,4,105.0,119.0,96.0,61.0,84.0,50.0,94.0,115.0,90.0,-6.382978723404253,100.0
NV,2023Q3,2023,3,4_Cemex_Era,72,14,10,86,5,0.5555555555555556,200.0,26.5,301.0,63.0,0.9583333333333334,64,10,8,27,20,4,88.0,117.0,76.0,105.0,119.0,96.0,104.0,118.0,102.0,-30.76923076923077,66.66666666666667
NV,2023Q4,2023,4,4_Cemex_Era,63,15,5,78,2,0.4,100.0,35.0,435.0,49.0,0.9841269841269841,56,12,7,19,22,8,72.0,86.0,64.0,88.0,117.0,76.0,61.0,84.0,50.0,3.2786885245901676,0.0
NV,2024Q1,2024,1,4_Cemex_Era,67,24,12,91,7,0.5833333333333334,100.0,37.5,419.0,41.5,1.0,58,15,8,15,25,8,63.0,78.0,56.0,72.0,86.0,64.0,105.0,119.0,96.0,-36.1904761904762,19.999999999999996
NV,2024Q2,2024,2,4_Cemex_Era,91,17,4,108,2,0.5,100.0,24.0,318.0,58.0,0.978021978021978,87,20,14,27,31,10,67.0,91.0,58.0,63.0,78.0,56.0,88.0,117.0,76.0,3.409090909090917,-71.42857142857143
NV,2024Q3,2024,3,4_Cemex_Era,76,19,9,95,5,0.625,101.0,21.0,296.0,43.0,0.9736842105263158,67,7,5,30,27,4,91.0,108.0,87.0,67.0,91.0,58.0,72.0,86.0,64.0,5.555555555555558,-9.999999999999998
NV,2024Q4,2024,4,4_Cemex_Era,74,23,12,97,6,0.6,90.0,66.0,422.0,59.0,0.9594594594594594,69,14,11,20,26,5,76.0,95.0,67.0,91.0,108.0,87.0,63.0,78.0,56.0,17.460317460317466,140.0
NY,2013Q1,2013,1,1_Pro-Labor_Expansion,488,449,55,937,12,0.21818181818181817,85.0,37.0,69.0,49.0,0.9938524590163934,169,83,12,260,198,52,,,,,,,,,,,
NY,2013Q2,2013,2,1_Pro-Labor_Expansion,473,273,69,746,34,0.4927536231884058,50.0,29.0,60.0,49.0,1.0,181,80,28,204,203,72,488.0,937.0,169.0,,,,,,,,
NY,2013Q3,2013,3,1_Pro-Labor_Expansion,418,246,70,664,32,0.45714285714285713,67.0,20.0,76.0,52.0,1.0,187,59,20,172,204,72,473.0,746.0,181.0,488.0,937.0,169.0,,,,,
NY,2013Q4,2013,4,1_Pro-Labor_Expansion,387,204,63,591,29,0.4603174603174603,30.0,25.0,76.0,53.0,1.0,168,80,6,155,185,49,418.0,664.0,187.0,473.0,746.0,181.0,,,,,
NY,2014Q1,2014,1,1_Pro-Labor_Expansion,402,197,66,599,27,0.4090909090909091,50.0,22.0,69.0,49.0,1.0,160,64,11,194,178,65,387.0,591.0,168.0,418.0,664.0,187.0,488.0,937.0,169.0,-17.622950819672134,19.999999999999996
NY,2014Q2,2014,2,1_Pro-Labor_Expansion,398,217,84,615,34,0.40476190476190477,75.0,27.0,60.0,49.0,0.9974874371859297,157,63,14,176,170,82,402.0,599.0,160.0,387.0,591.0,168.0,473.0,746.0,181.0,-15.856236786469346,21.739130434782616
NY,2014Q3,2014,3,1_Pro-Labor_Expansion,391,216,51,607,26,0.5098039215686274,60.0,20.0,73.5,49.0,0.9974424552429667,186,69,13,170,197,82,398.0,615.0,157.0,402.0,599.0,160.0,418.0,664.0,187.0,-6.459330143540665,-27.142857142857146
NY,2014Q4,2014,4,1_Pro-Labor_Expansion,392,211,68,603,30,0.4411764705882353,84.0,19.5,77.5,48.5,1.0,194,67,13,158,193,72,391.0,607.0,186.0,398.0,615.0,157.0,387.0,591.0,168.0,1.2919896640826822,7.9365079365079305
NY,2015Q1,2015,1,1_Pro-Labor_Expansion,396,184,67,580,34,0.5074626865671642,80.0,23.0,70.5,45.0,0.9924242424242424,158,48,12,181,154,45,392.0,603.0,194.0,391.0,607.0,186.0,402.0,599.0,160.0,-1.4925373134328401,1.5151515151515138
NY,2015Q2,2015,2,1_Pro-Labor_Expansion,426,215,134,641,60,0.44776119402985076,100.0,11.0,71.0,34.5,0.9953051643192489,163,64,33,190,170,36,396.0,580.0,158.0,392.0,603.0,194.0,398.0,615.0,157.0,7.035175879396993,59.52380952380953
NY,2015Q3,2015,3,1_Pro-Labor_Expansion,365,196,65,561,38,0.5846153846153846,85.0,37.0,72.0,35.0,0.9972602739726028,135,38,13,187,140,23,426.0,641.0,163.0,396.0,580.0,158.0,391.0,607.0,186.0,-6.649616368286448,27.450980392156854
NY,2015Q4,2015,4,1_Pro-Labor_Expansion,360,197,92,557,40,0.43478260869565216,80.0,25.0,69.0,32.0,0.9916666666666667,165,55,27,148,163,21,365.0,561.0,135.0,426.0,641.0,163.0,392.0,603.0,194.0,-8.163265306122447,35.29411764705883
NY,2016Q1,2016,1,1_Pro-Labor_Expansion,369,158,61,527,29,0.47540983606557374,75.0,20.0,75.0,34.0,0.997289972899729,171,46,22,160,154,31,360.0,557.0,165.0,365.0,561.0,135.0,396.0,580.0,158.0,-6.818181818181824,-8.955223880597018
NY,2016Q2,2016,2,1_Pro-Labor_Expansion,381,173,70,554,31,0.44285714285714284,80.0,26.0,67.0,32.0,0.9973753280839895,135,44,30,183,138,35,369.0,527.0,171.0,360.0,557.0,165.0,426.0,641.0,163.0,-10.563380281690138,-47.76119402985075
NY,2016Q3,2016,3,1_Pro-Labor_Expansion,387,174,60,561,29,0.48333333333333334,100.0,20.0,69.0,31.0,0.9819121447028424,159,44,33,165,141,40,381.0,554.0,135.0,369.0,527.0,171.0,365.0,561.0,135.0,6.02739726027397,-7.692307692307687
NY,2016Q4,2016,4,1_Pro-Labor_Expansion,295,180,46,475,25,0.5434782608695652,100.0,22.5,89.0,34.0,1.0,144,35,14,147,135,21,387.0,561.0,159.0,381.0,554.0,135.0,360.0,557.0,165.0,-18.055555555555557,-50.0
NY,2017Q1,2017,1,2_Employer-Favorable,315,224,67,539,38,0.5671641791044776,50.0,25.0,82.5,34.0,0.9904761904761905,149,44,22,128,144,23,295.0,475.0,144.0,387.0,561.0,159.0,369.0,527.0,171.0,-14.634146341463417,9.836065573770503
NY,2017Q2,2017,2,2_Employer-Favorable,369,171,63,540,37,0.5873015873015873,100.0,15.0,72.5,32.0,1.0,174,58,14,170,166,28,315.0,539.0,149.0,295.0,475.0,144.0,381.0,554.0,135.0,-3.149606299212604,-9.999999999999998
NY,2017Q3,2017,3,2_Employer-Favorable,342,172,64,514,39,0.609375,90.0,18.0,80.0,30.5,0.9970760233918129,158,42,20,171,151,23,369.0,540.0,174.0,315.0,539.0,149.0,387.0,561.0,159.0,-11.627906976744185,6.666666666666665
NY,2017Q4,2017,4,2_Employer-Favorable,298,152,58,450,32,0.5517241379310345,75.0,27.0,77.5,30.5,1.0,154,45,18,119,141,22,342.0,514.0,158.0,369.0,540.0,174.0,295.0,475.0,144.0,1.016949152542379,26.086956521739136
NY,2018Q1,2018,1,2_Employer-Favorable,323,156,40,479,23,0.575,100.0,40.0,67.0,35.5,0.9969040247678018,158,51,13,138,147,18,298.0,450.0,154.0,342.0,514.0,158.0,315.0,539.0,149.0,2.5396825396825307,-40.29850746268657
NY,2018Q2,2018,2,2_Employer-Favorable,332,145,46,477,18,0.391304347826087,65.0,19.0,80.0,33.5,1.0,172,57,24,124,170,28,323.0,479.0,158.0,298.0,450.0,154.0,369.0,540.0,174.0,-10.027100271002709,-26.984126984126988
NY,2018Q3,2018,3,2_Employer-Favorable,283,181,43,464,22,0.5116279069767442,80.0,18.0,74.0,33.0,1.0,145,36,9,116,134,14,332.0,477.0,172.0,323.0,479.0,158.0,342.0,514.0,158.0,-17.251461988304094,-32.8125
NY,2018Q4,2018,4,2_Employer-Favorable,337,192,36,529,22,0.6111111111111112,99.5,19.5,71.0,34.5,1.0,163,54,13,145,137,13,283.0,464.0,145.0,332.0,477.0,172.0,298.0,450.0,154.0,13.087248322147648,-37.93103448275862
NY,2019Q1,2019,1,2_Employer-Favorable,317,186,50,503,28,0.56,70.0,24.5,66.5,30.0,0.9936908517350158,148,34,7,133,120,18,337.0,529.0,163.0,283.0,464.0,145.0,323.0,479.0,158.0,-1.8575851393188847,25.0
NY,2019Q2,2019,2,2_Employer-Favorable,310,173,51,483,32,0.6274509803921569,70.0,22.0,72.0,31.0,1.0,149,45,18,120,150,16,317.0,503.0,148.0,337.0,529.0,163.0,332.0,477.0,172.0,-6.62650602409639,10.869565217391308
NY,2019Q3,2019,3,2_Employer-Favorable,257,164,65,421,30,0.46153846153846156,78.0,24.0,65.0,35.0,1.0,145,35,12,100,121,23,310.0,483.0,149.0,317.0,503.0,148.0,283.0,464.0,145.0,-9.18727915194346,51.162790697674424
NY,2019Q4,2019,4,2_Employer-Favorable,265,156,67,421,33,0.4925373134328358,100.0,20.0,63.0,33.0,1.0,136,43,14,97,110,25,257.0,421.0,145.0,310.0,483.0,149.0,337.0,529.0,163.0,-21.364985163204754,86.11111111111111
NY,2020Q1,2020,1,2_Employer-Favorable,262,142,67,404,34,0.5074626865671642,68.5,25.0,66.0,44.0,1.0,150,39,16,89,141,27,265.0,421.0,136.0,257.0,421.0,145.0,317.0,503.0,148.0,-17.350157728706627,34.00000000000001
NY,2020Q2,2020,2,2_Employer-Favorable,172,89,20,261,10,0.5,93.5,29.0,67.0,77.0,1.0,88,18,13,78,65,7,262.0,404.0,150.0,265.0,421.0,136.0,310.0,483.0,149.0,-44.516129032258064,-60.7843137254902
NY,2020Q3,2020,3,2_Employer-Favorable,238,91,37,329,20,0.5405405405405406,80.0,8.0,65.5,74.0,0.9957983193277311,104,19,11,121,88,5,172.0,261.0,88.0,262.0,404.0,150.0,257.0,421.0,145.0,-7.392996108949412,-43.07692307692308
NY,2020Q4,2020,4,2_Employer-Favorable,178,89,41,267,22,0.5365853658536586,50.0,28.0,64.0,78.0,1.0,77,20,7,87,69,18,238.0,329.0,104.0,172.0,261.0,88.0,265.0,421.0,136.0,-32.83018867924529,-38.80597014925373
NY,2021Q1,2021,1,3_Labor_Restoration,249,147,43,396,25,0.5813953488372093,100.0,19.0,84.0,72.0,0.9759036144578314,100,37,17,99,87,32,178.0,267.0,77.0,238.0,329.0,104.0,262.0,404.0,150.0,-4.961832061068705,-35.820895522388064
NY,2021Q2,2021,2,3_Labor_Restoration,232,97,51,329,32,0.64,100.0,30.0,61.0,56.0,0.9956896551724138,82,25,16,124,65,24,249.0,396.0,100.0,178.0,267.0,77.0,172.0,261.0,88.0,34.883720930232556,154.99999999999997
NY,2021Q3,2021,3,3_Labor_Restoration,210,103,45,313,19,0.4318181818181818,100.0,36.0,73.5,58.0,1.0,70,28,19,116,51,6,232.0,329.0,82.0,249.0,396.0,100.0,238.0,329.0,104.0,-11.764705882352944,21.62162162162162
NY,2021Q4,2021,4,3_Labor_Restoration,298,111,45,409,15,0.3409090909090909,100.0,26.0,61.0,51.0,0.9966442953020134,109,44,35,142,81,25,210.0,313.0,70.0,232.0,329.0,82.0,178.0,267.0,77.0,67.41573033707866,9.756097560975618
NY,2022Q1,2022,1,3_Labor_Restoration,265,93,67,358,35,0.5303030303030303,70.0,22.0,77.0,68.5,0.9886792452830189,106,53,22,119,99,26,298.0,409.0,109.0,210.0,313.0,70.0,249.0,396.0,100.0,6.425702811244971,55.81395348837211
NY,2022Q2,2022,2,3_Labor_Restoration,279,83,57,362,45,0.7894736842105263,68.0,24.0,102.0,72.0,1.0,126,47,19,121,113,28,265.0,358.0,106.0,298.0,409.0,109.0,232.0,329.0,82.0,20.25862068965518,11.764705882352944
NY,2022Q3,2022,3,3_Labor_Restoration,312,115,59,427,38,0.6666666666666666,100.0,18.0,111.0,55.0,0.9967948717948718,140,51,21,143,108,45,279.0,362.0,126.0,265.0,358.0,106.0,210.0,313.0,70.0,48.57142857142858,31.11111111111111
NY,2022Q4,2022,4,3_Labor_Restoration,302,134,57,436,30,0.5454545454545454,100.0,23.0,120.0,67.0,0.9735099337748344,140,30,27,135,107,26,312.0,427.0,140.0,279.0,362.0,126.0,298.0,409.0,109.0,1.342281879194629,26.66666666666666
NY,2023Q1,2023,1,3_Labor_Restoration,332,116,54,448,33,0.6226415094339622,100.0,27.0,118.0,50.0,0.9939759036144579,138,52,24,157,100,36,302.0,436.0,140.0,312.0,427.0,140.0,265.0,358.0,106.0,25.283018867924522,-19.402985074626866
NY,2023Q2,2023,2,3_Labor_Restoration,312,105,45,417,20,0.46511627906976744,100.0,30.0,142.0,44.0,0.9903846153846154,126,37,31,146,116,41,332.0,448.0,138.0,302.0,436.0,140.0,279.0,362.0,126.0,11.827956989247301,-21.052631578947366
NY,2023Q3,2023,3,3_Labor_Restoration,319,117,38,436,23,0.6052631578947368,100.0,19.5,112.0,50.5,0.9968652037617555,132,40,15,160,91,23,312.0,417.0,126.0,332.0,448.0,138.0,312.0,427.0,140.0,2.2435897435897356,-35.59322033898306
NY,2023Q4,2023,4,4_Cemex_Era,343,100,44,443,20,0.45454545454545453,100.0,19.5,118.5,46.5,1.0,137,33,24,171,95,34,319.0,436.0,132.0,312.0,417.0,126.0,302.0,436.0,140.0,13.576158940397342,-22.807017543859654
NY,2024Q1,2024,1,4_Cemex_Era,341,106,73,447,45,0.6521739130434783,95.0,30.0,106.0,40.0,0.9970674486803519,139,41,27,171,98,30,343.0,443.0,137.0,319.0,436.0,132.0,332.0,448.0,138.0,2.710843373493965,35.18518518518518
NY,2024Q2,2024,2,4_Cemex_Era,305,108,76,413,44,0.5945945945945946,80.5,37.0,167.0,36.0,0.9868852459016394,112,40,23,136,85,33,341.0,447.0,139.0,343.0,443.0,137.0,312.0,417.0,126.0,-2.2435897435897467,68.88888888888889
NY,2024Q3,2024,3,4_Cemex_Era,343,137,55,480,29,0.5370370370370371,100.0,14.0,186.5,32.0,0.9970845481049563,148,36,32,172,116,30,305.0,413.0,112.0,341.0,447.0,139.0,319.0,436.0,132.0,7.523510971786829,44.736842105263165
NY,2024Q4,2024,4,4_Cemex_Era,312,94,47,406,28,0.6511627906976745,80.0,16.0,116.0,38.0,0.9903846153846154,130,37,39,132,126,31,343.0,480.0,148.0,305.0,413.0,112.0,343.0,443.0,137.0,-9.037900874635573,6.818181818181812
OH,2013Q1,2013,1,1_Pro-Labor_Expansion,237,105,25,342,10,0.4,60.0,27.0,70.0,47.0,1.0,111,53,8,93,109,128,,,,,,,,,,,
OH,2013Q2,2013,2,1_Pro-Labor_Expansion,236,73,22,309,8,0.36363636363636365,70.0,30.5,60.5,50.0,1.0,96,38,15,111,89,133,237.0,342.0,111.0,,,,,,,,
OH,2013Q3,2013,3,1_Pro-Labor_Expansion,247,84,19,331,6,0.3157894736842105,100.0,15.0,69.0,50.0,0.9959514170040485,93,35,15,127,91,136,236.0,309.0,96.0,237.0,342.0,111.0,,,,,
OH,2013Q4,2013,4,1_Pro-Labor_Expansion,208,59,10,267,3,0.3,100.0,9.5,65.5,30.5,0.9903846153846154,72,33,13,99,86,80,247.0,331.0,93.0,236.0,309.0,96.0,,,,,
OH,2014Q1,2014,1,1_Pro-Labor_Expansion,189,48,14,237,8,0.5714285714285714,72.5,19.5,63.0,48.0,0.9947089947089947,69,31,16,86,67,76,208.0,267.0,72.0,247.0,331.0,93.0,237.0,342.0,111.0,-20.253164556962023,-43.99999999999999
OH,2014Q2,2014,2,1_Pro-Labor_Expansion,249,65,17,314,9,0.5294117647058824,120.0,32.0,63.0,53.0,0.9919678714859438,87,36,17,138,108,151,189.0,237.0,69.0,208.0,267.0,72.0,236.0,309.0,96.0,5.508474576271194,-22.72727272727273
OH,2014Q3,2014,3,1_Pro-Labor_Expansion,218,77,20,295,6,0.3,110.0,24.0,71.5,47.5,0.9908256880733946,94,31,16,101,94,105,249.0,314.0,87.0,189.0,237.0,69.0,247.0,331.0,93.0,-11.740890688259109,5.263157894736836
OH,2014Q4,2014,4,1_Pro-Labor_Expansion,229,68,15,297,7,0.4666666666666667,100.0,21.0,62.0,49.0,0.9956331877729258,88,29,13,106,64,132,218.0,295.0,94.0,249.0,314.0,87.0,208.0,267.0,72.0,10.096153846153854,50.0
OH,2015Q1,2015,1,1_Pro-Labor_Expansion,180,62,21,242,5,0.23809523809523808,100.0,13.0,55.5,50.0,1.0,69,28,7,89,74,91,229.0,297.0,88.0,218.0,295.0,94.0,189.0,237.0,69.0,-4.761904761904767,50.0
OH,2015Q2,2015,2,1_Pro-Labor_Expansion,214,70,9,284,4,0.4444444444444444,94.0,52.0,77.0,39.0,0.9953271028037384,77,34,17,101,79,129,180.0,242.0,69.0,229.0,297.0,88.0,249.0,314.0,87.0,-14.05622489959839,-47.05882352941176
OH,2015Q3,2015,3,1_Pro-Labor_Expansion,241,52,20,293,5,0.25,83.0,18.0,77.0,31.0,1.0,110,52,18,108,114,128,214.0,284.0,77.0,180.0,242.0,69.0,218.0,295.0,94.0,10.550458715596323,0.0
OH,2015Q4,2015,4,1_Pro-Labor_Expansion,237,65,19,302,7,0.3684210526315789,120.0,25.0,83.0,34.0,0.9957805907172996,107,47,25,89,93,127,241.0,293.0,110.0,214.0,284.0,77.0,229.0,297.0,88.0,3.493449781659397,26.66666666666666
OH,2016Q1,2016,1,1_Pro-Labor_Expansion,241,70,16,311,9,0.5625,100.0,31.0,67.0,32.0,0.995850622406639,118,47,26,96,95,112,237.0,302.0,107.0,241.0,293.0,110.0,180.0,242.0,69.0,33.88888888888888,-23.809523809523814
OH,2016Q2,2016,2,1_Pro-Labor_Expansion,199,67,11,266,8,0.7272727272727273,70.0,20.0,71.0,42.0,1.0,80,31,23,95,67,107,241.0,311.0,118.0,237.0,302.0,107.0,214.0,284.0,77.0,-7.009345794392519,22.222222222222232
OH,2016Q3,2016,3,1_Pro-Labor_Expansion,262,62,23,324,8,0.34782608695652173,60.0,16.5,69.5,34.0,0.9961832061068703,127,37,31,101,100,128,199.0,266.0,80.0,241.0,311.0,118.0,241.0,293.0,110.0,8.713692946058082,14.999999999999991
OH,2016Q4,2016,4,1_Pro-Labor_Expansion,178,54,16,232,8,0.5,100.0,17.0,71.0,33.0,1.0,92,20,18,65,80,72,262.0,324.0,127.0,199.0,266.0,80.0,237.0,302.0,107.0,-24.894514767932485,-15.789473684210531
OH,2017Q1,2017,1,2_Employer-Favorable,185,63,16,248,7,0.4375,100.0,13.5,70.0,30.5,1.0,68,24,17,100,81,96,178.0,232.0,92.0,262.0,324.0,127.0,241.0,311.0,118.0,-23.236514522821572,0.0
OH,2017Q2,2017,2,2_Employer-Favorable,228,62,18,290,6,0.3333333333333333,91.0,30.0,76.5,28.5,1.0,89,35,21,92,93,120,185.0,248.0,68.0,178.0,232.0,92.0,199.0,266.0,80.0,14.572864321608048,63.63636363636365
OH,2017Q3,2017,3,2_Employer-Favorable,170,55,20,225,9,0.45,100.0,14.0,80.5,35.0,0.9941176470588236,81,39,22,67,55,102,228.0,290.0,89.0,185.0,248.0,68.0,262.0,324.0,127.0,-35.1145038167939,-13.043478260869568
OH,2017Q4,2017,4,2_Employer-Favorable,139,54,11,193,5,0.45454545454545453,100.0,16.0,78.0,34.0,1.0,52,22,8,67,41,51,170.0,225.0,81.0,228.0,290.0,89.0,178.0,232.0,92.0,-21.91011235955056,-31.25
OH,2018Q1,2018,1,2_Employer-Favorable,144,45,8,189,2,0.25,107.0,18.0,88.0,37.5,0.9930555555555556,52,14,8,79,46,72,139.0,193.0,52.0,170.0,225.0,81.0,185.0,248.0,68.0,-22.162162162162158,-50.0
OH,2018Q2,2018,2,2_Employer-Favorable,156,45,10,201,4,0.4,100.0,16.5,82.0,35.0,1.0,62,23,9,82,52,94,144.0,189.0,52.0,139.0,193.0,52.0,228.0,290.0,89.0,-31.57894736842105,-44.44444444444444
OH,2018Q3,2018,3,2_Employer-Favorable,153,51,13,204,3,0.23076923076923078,100.0,33.0,77.0,32.0,0.9934640522875817,72,15,11,69,59,75,156.0,201.0,62.0,144.0,189.0,52.0,170.0,225.0,81.0,-9.999999999999998,-35.0
OH,2018Q4,2018,4,2_Employer-Favorable,126,60,13,186,3,0.23076923076923078,100.0,10.0,74.0,39.0,0.9920634920634921,50,13,3,65,43,11,153.0,204.0,72.0,156.0,201.0,62.0,139.0,193.0,52.0,-9.352517985611508,18.181818181818187
OH,2019Q1,2019,1,2_Employer-Favorable,167,78,8,245,2,0.25,100.0,12.0,63.0,22.5,1.0,73,28,5,88,63,20,126.0,186.0,50.0,153.0,204.0,72.0,144.0,189.0,52.0,15.972222222222232,0.0
OH,2019Q2,2019,2,2_Employer-Favorable,185,67,8,252,3,0.375,95.0,19.0,63.0,36.0,0.9891891891891892,68,19,3,105,52,14,167.0,245.0,73.0,126.0,186.0,50.0,156.0,201.0,62.0,18.58974358974359,-19.999999999999996
OH,2019Q3,2019,3,2_Employer-Favorable,172,52,11,224,3,0.2727272727272727,97.5,45.0,60.0,37.0,1.0,64,27,10,79,63,18,185.0,252.0,68.0,167.0,245.0,73.0,153.0,204.0,72.0,12.418300653594772,-15.384615384615385
OH,2019Q4,2019,4,2_Employer-Favorable,157,46,7,203,4,0.5714285714285714,100.0,43.0,76.0,35.0,1.0,69,24,5,85,55,15,172.0,224.0,64.0,185.0,252.0,68.0,126.0,186.0,50.0,24.603174603174605,-46.15384615384615
OH,2020Q1,2020,1,2_Employer-Favorable,132,46,9,178,2,0.2222222222222222,100.0,25.0,64.0,43.0,1.0,59,21,6,67,50,11,157.0,203.0,69.0,172.0,224.0,64.0,167.0,245.0,73.0,-20.958083832335326,12.5
OH,2020Q2,2020,2,2_Employer-Favorable,135,34,7,169,3,0.42857142857142855,80.0,14.0,64.5,68.0,1.0,56,15,6,80,43,5,132.0,178.0,59.0,157.0,203.0,69.0,185.0,252.0,68.0,-27.027027027027028,-12.5
OH,2020Q3,2020,3,2_Employer-Favorable,152,43,13,195,4,0.3076923076923077,100.0,32.0,54.0,77.0,1.0,62,17,8,86,44,11,135.0,169.0,56.0,132.0,178.0,59.0,172.0,224.0,64.0,-11.627906976744185,18.181818181818187
OH,2020Q4,2020,4,2_Employer-Favorable,155,35,9,190,2,0.2222222222222222,100.0,34.0,48.0,86.0,0.9935483870967742,52,22,7,95,34,10,152.0,195.0,62.0,135.0,169.0,56.0,157.0,203.0,69.0,-1.273885350318471,28.57142857142858
OH,2021Q1,2021,1,3_Labor_Restoration,146,53,6,199,1,0.16666666666666666,106.0,11.5,65.0,48.5,0.9863013698630136,56,24,10,83,51,7,155.0,190.0,52.0,152.0,195.0,62.0,132.0,178.0,59.0,10.606060606060597,-33.333333333333336
OH,2021Q2,2021,2,3_Labor_Restoration,118,38,7,156,4,0.5714285714285714,100.0,28.0,44.0,78.0,1.0,43,13,6,68,38,13,146.0,199.0,56.0,155.0,190.0,52.0,135.0,169.0,56.0,-12.592592592592588,0.0
OH,2021Q3,2021,3,3_Labor_Restoration,116,44,8,160,4,0.5,100.0,11.5,58.5,57.0,0.9913793103448276,34,15,8,64,36,12,118.0,156.0,43.0,146.0,199.0,56.0,152.0,195.0,62.0,-23.684210526315784,-38.46153846153846
OH,2021Q4,2021,4,3_Labor_Restoration,135,55,13,190,7,0.5384615384615384,96.0,39.0,60.5,90.0,1.0,50,16,10,74,41,11,116.0,160.0,34.0,118.0,156.0,43.0,155.0,190.0,52.0,-12.903225806451612,44.44444444444444
OH,2022Q1,2022,1,3_Labor_Restoration,135,35,16,170,9,0.5625,100.0,19.5,76.0,110.5,0.9925925925925926,46,16,9,73,40,14,135.0,190.0,50.0,116.0,160.0,34.0,146.0,199.0,56.0,-7.534246575342463,166.66666666666666
